,Year,Province,Gender,Cause of death,Total,lat,lng,Country
180765,2021,Prince Edward Island,Males,Peptic ulcer ,1.0,46.5107, -63.4168,Canada
180769,2021,Prince Edward Island,Males,Diseases of appendix ,0.0,46.5107, -63.4168,Canada
180773,2021,Prince Edward Island,Males,Hernia ,1.0,46.5107, -63.4168,Canada
180777,2021,Prince Edward Island,Males,Chronic liver disease and cirrhosis ,9.0,46.5107, -63.4168,Canada
180781,2021,Prince Edward Island,Males,Cholelithiasis and other disorders of gallbladder ,3.0,46.5107, -63.4168,Canada
180785,2021,Prince Edward Island,Males,"Nephritis, nephrotic syndrome and nephrosis ",15.0,46.5107, -63.4168,Canada
180789,2021,Prince Edward Island,Males,Infections of kidney ,0.0,46.5107, -63.4168,Canada
180793,2021,Prince Edward Island,Males,Hyperplasia of prostate ,0.0,46.5107, -63.4168,Canada
180797,2021,Prince Edward Island,Males,Certain conditions originating in the perinatal period ,1.0,46.5107, -63.4168,Canada
180801,2021,Prince Edward Island,Males,"Congenital malformations, deformations and chromosomal abnormalities ",4.0,46.5107, -63.4168,Canada
180805,2021,Prince Edward Island,Males,COVID-19 ,0.0,46.5107, -63.4168,Canada
180809,2021,Prince Edward Island,Males,Accidents (unintentional injuries) ,28.0,46.5107, -63.4168,Canada
180813,2021,Prince Edward Island,Males,Intentional self-harm (suicide) ,10.0,46.5107, -63.4168,Canada
180817,2021,Prince Edward Island,Males,Assault (homicide) ,0.0,46.5107, -63.4168,Canada
180821,2021,Prince Edward Island,Males,Legal intervention ,0.0,46.5107, -63.4168,Canada
180825,2021,Prince Edward Island,Males,Operations of war and their sequelae ,0.0,46.5107, -63.4168,Canada
180829,2021,Prince Edward Island,Males,Complications of medical and surgical care ,0.0,46.5107, -63.4168,Canada
180833,2021,Prince Edward Island,Males,Other causes of death,170.0,46.5107, -63.4168,Canada
180841,2021,Prince Edward Island,Females,Salmonella infections ,0.0,46.5107, -63.4168,Canada
180845,2021,Prince Edward Island,Females,Shigellosis and amoebiasis ,0.0,46.5107, -63.4168,Canada
180849,2021,Prince Edward Island,Females,Tuberculosis ,0.0,46.5107, -63.4168,Canada
180853,2021,Prince Edward Island,Females,Whooping cough ,0.0,46.5107, -63.4168,Canada
180857,2021,Prince Edward Island,Females,Scarlet fever and erysipelas ,0.0,46.5107, -63.4168,Canada
180861,2021,Prince Edward Island,Females,Meningococcal infection ,0.0,46.5107, -63.4168,Canada
180865,2021,Prince Edward Island,Females,Sepsis ,6.0,46.5107, -63.4168,Canada
180869,2021,Prince Edward Island,Females,Syphilis ,0.0,46.5107, -63.4168,Canada
180873,2021,Prince Edward Island,Females,Acute poliomyelitis ,0.0,46.5107, -63.4168,Canada
180877,2021,Prince Edward Island,Females,Arthropod-borne viral encephalitis ,0.0,46.5107, -63.4168,Canada
180881,2021,Prince Edward Island,Females,Measles ,0.0,46.5107, -63.4168,Canada
180885,2021,Prince Edward Island,Females,Viral hepatitis ,0.0,46.5107, -63.4168,Canada
180889,2021,Prince Edward Island,Females,Human immunodeficiency virus ,0.0,46.5107, -63.4168,Canada
180893,2021,Prince Edward Island,Females,Malaria ,0.0,46.5107, -63.4168,Canada
180897,2021,Prince Edward Island,Females,Malignant neoplasms ,187.0,46.5107, -63.4168,Canada
180901,2021,Prince Edward Island,Females,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour ",4.0,46.5107, -63.4168,Canada
180905,2021,Prince Edward Island,Females,Anaemias ,2.0,46.5107, -63.4168,Canada
180909,2021,Prince Edward Island,Females,Diabetes mellitus ,10.0,46.5107, -63.4168,Canada
180913,2021,Prince Edward Island,Females,Nutritional deficiencies ,1.0,46.5107, -63.4168,Canada
180917,2021,Prince Edward Island,Females,Meningitis ,0.0,46.5107, -63.4168,Canada
180921,2021,Prince Edward Island,Females,Parkinson's disease ,7.0,46.5107, -63.4168,Canada
180925,2021,Prince Edward Island,Females,Alzheimer's disease ,9.0,46.5107, -63.4168,Canada
180929,2021,Prince Edward Island,Females,Diseases of heart ,102.0,46.5107, -63.4168,Canada
180933,2021,Prince Edward Island,Females,Essential hypertension and hypertensive renal disease ,8.0,46.5107, -63.4168,Canada
180937,2021,Prince Edward Island,Females,Cerebrovascular diseases ,46.0,46.5107, -63.4168,Canada
180941,2021,Prince Edward Island,Females,Atherosclerosis ,2.0,46.5107, -63.4168,Canada
180945,2021,Prince Edward Island,Females,Aortic aneurysm and dissection ,3.0,46.5107, -63.4168,Canada
180949,2021,Prince Edward Island,Females,Influenza and pneumonia ,11.0,46.5107, -63.4168,Canada
180953,2021,Prince Edward Island,Females,Acute bronchitis and bronchiolitis ,0.0,46.5107, -63.4168,Canada
180957,2021,Prince Edward Island,Females,Chronic lower respiratory diseases ,18.0,46.5107, -63.4168,Canada
180961,2021,Prince Edward Island,Females,Pneumoconioses and chemical effects ,0.0,46.5107, -63.4168,Canada
180965,2021,Prince Edward Island,Females,Pneumonitis due to solids and liquids ,5.0,46.5107, -63.4168,Canada
180969,2021,Prince Edward Island,Females,Peptic ulcer ,2.0,46.5107, -63.4168,Canada
180973,2021,Prince Edward Island,Females,Diseases of appendix ,0.0,46.5107, -63.4168,Canada
180977,2021,Prince Edward Island,Females,Hernia ,0.0,46.5107, -63.4168,Canada
180981,2021,Prince Edward Island,Females,Chronic liver disease and cirrhosis ,12.0,46.5107, -63.4168,Canada
180985,2021,Prince Edward Island,Females,Cholelithiasis and other disorders of gallbladder ,1.0,46.5107, -63.4168,Canada
180989,2021,Prince Edward Island,Females,"Nephritis, nephrotic syndrome and nephrosis ",4.0,46.5107, -63.4168,Canada
180993,2021,Prince Edward Island,Females,Infections of kidney ,0.0,46.5107, -63.4168,Canada
180997,2021,Prince Edward Island,Females,Inflammatory diseases of female pelvic organs ,0.0,46.5107, -63.4168,Canada
181001,2021,Prince Edward Island,Females,"Pregnancy, childbirth and the puerperium ",0.0,46.5107, -63.4168,Canada
181005,2021,Prince Edward Island,Females,Certain conditions originating in the perinatal period ,3.0,46.5107, -63.4168,Canada
181009,2021,Prince Edward Island,Females,"Congenital malformations, deformations and chromosomal abnormalities ",3.0,46.5107, -63.4168,Canada
181013,2021,Prince Edward Island,Females,COVID-19 ,0.0,46.5107, -63.4168,Canada
181017,2021,Prince Edward Island,Females,Accidents (unintentional injuries) ,26.0,46.5107, -63.4168,Canada
181021,2021,Prince Edward Island,Females,Intentional self-harm (suicide) ,2.0,46.5107, -63.4168,Canada
181025,2021,Prince Edward Island,Females,Assault (homicide) ,0.0,46.5107, -63.4168,Canada
181029,2021,Prince Edward Island,Females,Legal intervention ,0.0,46.5107, -63.4168,Canada
181033,2021,Prince Edward Island,Females,Operations of war and their sequelae ,0.0,46.5107, -63.4168,Canada
181037,2021,Prince Edward Island,Females,Complications of medical and surgical care ,2.0,46.5107, -63.4168,Canada
181041,2021,Prince Edward Island,Females,Other causes of death,214.0,46.5107, -63.4168,Canada
181261,2021,Nova Scotia,Males,Salmonella infections ,0.0,44.6820, -63.7443,Canada
181265,2021,Nova Scotia,Males,Shigellosis and amoebiasis ,0.0,44.6820, -63.7443,Canada
181269,2021,Nova Scotia,Males,Tuberculosis ,1.0,44.6820, -63.7443,Canada
181273,2021,Nova Scotia,Males,Whooping cough ,0.0,44.6820, -63.7443,Canada
181277,2021,Nova Scotia,Males,Scarlet fever and erysipelas ,0.0,44.6820, -63.7443,Canada
181281,2021,Nova Scotia,Males,Meningococcal infection ,1.0,44.6820, -63.7443,Canada
181285,2021,Nova Scotia,Males,Sepsis ,28.0,44.6820, -63.7443,Canada
181289,2021,Nova Scotia,Males,Syphilis ,0.0,44.6820, -63.7443,Canada
181293,2021,Nova Scotia,Males,Acute poliomyelitis ,0.0,44.6820, -63.7443,Canada
181297,2021,Nova Scotia,Males,Arthropod-borne viral encephalitis ,0.0,44.6820, -63.7443,Canada
181301,2021,Nova Scotia,Males,Measles ,0.0,44.6820, -63.7443,Canada
181305,2021,Nova Scotia,Males,Viral hepatitis ,7.0,44.6820, -63.7443,Canada
181309,2021,Nova Scotia,Males,Human immunodeficiency virus ,4.0,44.6820, -63.7443,Canada
181313,2021,Nova Scotia,Males,Malaria ,0.0,44.6820, -63.7443,Canada
181317,2021,Nova Scotia,Males,Malignant neoplasms ,1556.0,44.6820, -63.7443,Canada
181321,2021,Nova Scotia,Males,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour ",38.0,44.6820, -63.7443,Canada
181325,2021,Nova Scotia,Males,Anaemias ,11.0,44.6820, -63.7443,Canada
181329,2021,Nova Scotia,Males,Diabetes mellitus ,187.0,44.6820, -63.7443,Canada
181333,2021,Nova Scotia,Males,Nutritional deficiencies ,3.0,44.6820, -63.7443,Canada
181337,2021,Nova Scotia,Males,Meningitis ,0.0,44.6820, -63.7443,Canada
181341,2021,Nova Scotia,Males,Parkinson's disease ,82.0,44.6820, -63.7443,Canada
181345,2021,Nova Scotia,Males,Alzheimer's disease ,69.0,44.6820, -63.7443,Canada
181349,2021,Nova Scotia,Males,Diseases of heart ,1090.0,44.6820, -63.7443,Canada
181353,2021,Nova Scotia,Males,Essential hypertension and hypertensive renal disease ,34.0,44.6820, -63.7443,Canada
181357,2021,Nova Scotia,Males,Cerebrovascular diseases ,221.0,44.6820, -63.7443,Canada
181361,2021,Nova Scotia,Males,Atherosclerosis ,4.0,44.6820, -63.7443,Canada
181365,2021,Nova Scotia,Males,Aortic aneurysm and dissection ,56.0,44.6820, -63.7443,Canada
181369,2021,Nova Scotia,Males,Influenza and pneumonia ,48.0,44.6820, -63.7443,Canada
181373,2021,Nova Scotia,Males,Acute bronchitis and bronchiolitis ,0.0,44.6820, -63.7443,Canada
181377,2021,Nova Scotia,Males,Chronic lower respiratory diseases ,214.0,44.6820, -63.7443,Canada
181381,2021,Nova Scotia,Males,Pneumoconioses and chemical effects ,10.0,44.6820, -63.7443,Canada
181385,2021,Nova Scotia,Males,Pneumonitis due to solids and liquids ,16.0,44.6820, -63.7443,Canada
181389,2021,Nova Scotia,Males,Peptic ulcer ,18.0,44.6820, -63.7443,Canada
181393,2021,Nova Scotia,Males,Diseases of appendix ,1.0,44.6820, -63.7443,Canada
181397,2021,Nova Scotia,Males,Hernia ,11.0,44.6820, -63.7443,Canada
181401,2021,Nova Scotia,Males,Chronic liver disease and cirrhosis ,90.0,44.6820, -63.7443,Canada
181405,2021,Nova Scotia,Males,Cholelithiasis and other disorders of gallbladder ,11.0,44.6820, -63.7443,Canada
181409,2021,Nova Scotia,Males,"Nephritis, nephrotic syndrome and nephrosis ",64.0,44.6820, -63.7443,Canada
181413,2021,Nova Scotia,Males,Infections of kidney ,1.0,44.6820, -63.7443,Canada
181417,2021,Nova Scotia,Males,Hyperplasia of prostate ,6.0,44.6820, -63.7443,Canada
181421,2021,Nova Scotia,Males,Certain conditions originating in the perinatal period ,8.0,44.6820, -63.7443,Canada
181425,2021,Nova Scotia,Males,"Congenital malformations, deformations and chromosomal abnormalities ",18.0,44.6820, -63.7443,Canada
181429,2021,Nova Scotia,Males,COVID-19 ,26.0,44.6820, -63.7443,Canada
181433,2021,Nova Scotia,Males,Accidents (unintentional injuries) ,333.0,44.6820, -63.7443,Canada
181437,2021,Nova Scotia,Males,Intentional self-harm (suicide) ,104.0,44.6820, -63.7443,Canada
181441,2021,Nova Scotia,Males,Assault (homicide) ,20.0,44.6820, -63.7443,Canada
181445,2021,Nova Scotia,Males,Legal intervention ,0.0,44.6820, -63.7443,Canada
181449,2021,Nova Scotia,Males,Operations of war and their sequelae ,0.0,44.6820, -63.7443,Canada
181453,2021,Nova Scotia,Males,Complications of medical and surgical care ,6.0,44.6820, -63.7443,Canada
181457,2021,Nova Scotia,Males,Other causes of death,965.0,44.6820, -63.7443,Canada
181465,2021,Nova Scotia,Females,Salmonella infections ,0.0,44.6820, -63.7443,Canada
181469,2021,Nova Scotia,Females,Shigellosis and amoebiasis ,0.0,44.6820, -63.7443,Canada
181473,2021,Nova Scotia,Females,Tuberculosis ,0.0,44.6820, -63.7443,Canada
181477,2021,Nova Scotia,Females,Whooping cough ,0.0,44.6820, -63.7443,Canada
181481,2021,Nova Scotia,Females,Scarlet fever and erysipelas ,0.0,44.6820, -63.7443,Canada
181485,2021,Nova Scotia,Females,Meningococcal infection ,0.0,44.6820, -63.7443,Canada
181489,2021,Nova Scotia,Females,Sepsis ,37.0,44.6820, -63.7443,Canada
181493,2021,Nova Scotia,Females,Syphilis ,0.0,44.6820, -63.7443,Canada
181497,2021,Nova Scotia,Females,Acute poliomyelitis ,0.0,44.6820, -63.7443,Canada
181501,2021,Nova Scotia,Females,Arthropod-borne viral encephalitis ,0.0,44.6820, -63.7443,Canada
181505,2021,Nova Scotia,Females,Measles ,0.0,44.6820, -63.7443,Canada
181509,2021,Nova Scotia,Females,Viral hepatitis ,3.0,44.6820, -63.7443,Canada
181513,2021,Nova Scotia,Females,Human immunodeficiency virus ,1.0,44.6820, -63.7443,Canada
181517,2021,Nova Scotia,Females,Malaria ,0.0,44.6820, -63.7443,Canada
181521,2021,Nova Scotia,Females,Malignant neoplasms ,1343.0,44.6820, -63.7443,Canada
181525,2021,Nova Scotia,Females,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour ",31.0,44.6820, -63.7443,Canada
181529,2021,Nova Scotia,Females,Anaemias ,15.0,44.6820, -63.7443,Canada
181533,2021,Nova Scotia,Females,Diabetes mellitus ,172.0,44.6820, -63.7443,Canada
181537,2021,Nova Scotia,Females,Nutritional deficiencies ,4.0,44.6820, -63.7443,Canada
181541,2021,Nova Scotia,Females,Meningitis ,0.0,44.6820, -63.7443,Canada
181545,2021,Nova Scotia,Females,Parkinson's disease ,43.0,44.6820, -63.7443,Canada
181549,2021,Nova Scotia,Females,Alzheimer's disease ,147.0,44.6820, -63.7443,Canada
181553,2021,Nova Scotia,Females,Diseases of heart ,743.0,44.6820, -63.7443,Canada
181557,2021,Nova Scotia,Females,Essential hypertension and hypertensive renal disease ,48.0,44.6820, -63.7443,Canada
181561,2021,Nova Scotia,Females,Cerebrovascular diseases ,273.0,44.6820, -63.7443,Canada
181565,2021,Nova Scotia,Females,Atherosclerosis ,6.0,44.6820, -63.7443,Canada
181569,2021,Nova Scotia,Females,Aortic aneurysm and dissection ,26.0,44.6820, -63.7443,Canada
181573,2021,Nova Scotia,Females,Influenza and pneumonia ,45.0,44.6820, -63.7443,Canada
181577,2021,Nova Scotia,Females,Acute bronchitis and bronchiolitis ,0.0,44.6820, -63.7443,Canada
181581,2021,Nova Scotia,Females,Chronic lower respiratory diseases ,218.0,44.6820, -63.7443,Canada
181585,2021,Nova Scotia,Females,Pneumoconioses and chemical effects ,0.0,44.6820, -63.7443,Canada
181589,2021,Nova Scotia,Females,Pneumonitis due to solids and liquids ,12.0,44.6820, -63.7443,Canada
181593,2021,Nova Scotia,Females,Peptic ulcer ,8.0,44.6820, -63.7443,Canada
181597,2021,Nova Scotia,Females,Diseases of appendix ,1.0,44.6820, -63.7443,Canada
181601,2021,Nova Scotia,Females,Hernia ,15.0,44.6820, -63.7443,Canada
181605,2021,Nova Scotia,Females,Chronic liver disease and cirrhosis ,50.0,44.6820, -63.7443,Canada
181609,2021,Nova Scotia,Females,Cholelithiasis and other disorders of gallbladder ,10.0,44.6820, -63.7443,Canada
181613,2021,Nova Scotia,Females,"Nephritis, nephrotic syndrome and nephrosis ",46.0,44.6820, -63.7443,Canada
181617,2021,Nova Scotia,Females,Infections of kidney ,4.0,44.6820, -63.7443,Canada
181621,2021,Nova Scotia,Females,Inflammatory diseases of female pelvic organs ,1.0,44.6820, -63.7443,Canada
181625,2021,Nova Scotia,Females,"Pregnancy, childbirth and the puerperium ",0.0,44.6820, -63.7443,Canada
181629,2021,Nova Scotia,Females,Certain conditions originating in the perinatal period ,6.0,44.6820, -63.7443,Canada
181633,2021,Nova Scotia,Females,"Congenital malformations, deformations and chromosomal abnormalities ",19.0,44.6820, -63.7443,Canada
181637,2021,Nova Scotia,Females,COVID-19 ,21.0,44.6820, -63.7443,Canada
181641,2021,Nova Scotia,Females,Accidents (unintentional injuries) ,296.0,44.6820, -63.7443,Canada
181645,2021,Nova Scotia,Females,Intentional self-harm (suicide) ,35.0,44.6820, -63.7443,Canada
181649,2021,Nova Scotia,Females,Assault (homicide) ,1.0,44.6820, -63.7443,Canada
181653,2021,Nova Scotia,Females,Legal intervention ,0.0,44.6820, -63.7443,Canada
181657,2021,Nova Scotia,Females,Operations of war and their sequelae ,0.0,44.6820, -63.7443,Canada
181661,2021,Nova Scotia,Females,Complications of medical and surgical care ,6.0,44.6820, -63.7443,Canada
181665,2021,Nova Scotia,Females,Other causes of death,1174.0,44.6820, -63.7443,Canada
181885,2021,New Brunswick,Males,Salmonella infections ,0.0,46.5653, -66.4619,Canada
181889,2021,New Brunswick,Males,Shigellosis and amoebiasis ,0.0,46.5653, -66.4619,Canada
181893,2021,New Brunswick,Males,Tuberculosis ,1.0,46.5653, -66.4619,Canada
181897,2021,New Brunswick,Males,Whooping cough ,0.0,46.5653, -66.4619,Canada
181901,2021,New Brunswick,Males,Scarlet fever and erysipelas ,0.0,46.5653, -66.4619,Canada
181905,2021,New Brunswick,Males,Meningococcal infection ,1.0,46.5653, -66.4619,Canada
181909,2021,New Brunswick,Males,Sepsis ,30.0,46.5653, -66.4619,Canada
181913,2021,New Brunswick,Males,Syphilis ,0.0,46.5653, -66.4619,Canada
181917,2021,New Brunswick,Males,Acute poliomyelitis ,0.0,46.5653, -66.4619,Canada
181921,2021,New Brunswick,Males,Arthropod-borne viral encephalitis ,0.0,46.5653, -66.4619,Canada
181925,2021,New Brunswick,Males,Measles ,0.0,46.5653, -66.4619,Canada
181929,2021,New Brunswick,Males,Viral hepatitis ,2.0,46.5653, -66.4619,Canada
181933,2021,New Brunswick,Males,Human immunodeficiency virus ,1.0,46.5653, -66.4619,Canada
181937,2021,New Brunswick,Males,Malaria ,0.0,46.5653, -66.4619,Canada
181941,2021,New Brunswick,Males,Malignant neoplasms ,1175.0,46.5653, -66.4619,Canada
181945,2021,New Brunswick,Males,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour ",28.0,46.5653, -66.4619,Canada
181949,2021,New Brunswick,Males,Anaemias ,15.0,46.5653, -66.4619,Canada
181953,2021,New Brunswick,Males,Diabetes mellitus ,147.0,46.5653, -66.4619,Canada
181957,2021,New Brunswick,Males,Nutritional deficiencies ,3.0,46.5653, -66.4619,Canada
181961,2021,New Brunswick,Males,Meningitis ,1.0,46.5653, -66.4619,Canada
181965,2021,New Brunswick,Males,Parkinson's disease ,61.0,46.5653, -66.4619,Canada
181969,2021,New Brunswick,Males,Alzheimer's disease ,66.0,46.5653, -66.4619,Canada
181973,2021,New Brunswick,Males,Diseases of heart ,734.0,46.5653, -66.4619,Canada
181977,2021,New Brunswick,Males,Essential hypertension and hypertensive renal disease ,19.0,46.5653, -66.4619,Canada
181981,2021,New Brunswick,Males,Cerebrovascular diseases ,185.0,46.5653, -66.4619,Canada
181985,2021,New Brunswick,Males,Atherosclerosis ,4.0,46.5653, -66.4619,Canada
181989,2021,New Brunswick,Males,Aortic aneurysm and dissection ,27.0,46.5653, -66.4619,Canada
181993,2021,New Brunswick,Males,Influenza and pneumonia ,52.0,46.5653, -66.4619,Canada
181997,2021,New Brunswick,Males,Acute bronchitis and bronchiolitis ,0.0,46.5653, -66.4619,Canada
182001,2021,New Brunswick,Males,Chronic lower respiratory diseases ,200.0,46.5653, -66.4619,Canada
